gene,log2FC,pvalue,padj
Galk1,0.7553118365340357,0.003298115318599865,0.3190144226045089
Parp10,0.9387659745432515,0.0033136626805230058,0.3190144226045089
Plcxd2,-0.7660515490568933,0.0033308896429357303,0.3190144226045089
Slc8a2,-3.147982471822548,0.003362209628592628,0.3190144226045089
Ptger4,3.041841504531061,0.0033636865536168935,0.3190144226045089
Hr,-1.3476372256723552,0.0033668793658188055,0.3190144226045089
Crym,-0.8360096544108888,0.003379056960997152,0.3190144226045089
Dmac2,-0.6704023960450662,0.00340220581825287,0.3190144226045089
Kcnh8,-4.20632293145221,0.0034081097304679755,0.3190144226045089
Cby1,-0.5221170364213137,0.003416434377403438,0.3190144226045089
Mybph,1.8097861972499576,0.0034168140641984805,0.3190144226045089
Meis1,-0.8537384165052373,0.0034242977433873245,0.3190144226045089
Rab3b,-1.0657603674520661,0.0034398848416357553,0.3190144226045089
Gm46432,-1.6792067845527665,0.003476314072613785,0.3190144226045089
AB124611,1.4602310143552817,0.0034909124260257473,0.3190144226045089
Khdrbs3,-1.1807202260267715,0.003499311142319387,0.3190144226045089
Aqp11,-1.0689025727240011,0.00350496947502946,0.3190144226045089
Tmem214,0.3876307420212921,0.0035052618862746058,0.3190144226045089
Mprip,-1.1696609525969883,0.003508361293810096,0.3190144226045089
Syap1,0.40367116750539545,0.0035740820685711576,0.31927700193096037
Rnasek,0.5053369914749872,0.00357681877238835,0.31927700193096037
Pcp4l1,-0.8008442967211487,0.003602061003040211,0.31927700193096037
Tmem132e,-4.147939519415139,0.0036224075270799476,0.31927700193096037
Or2ag13,-2.6120038292229975,0.0036288567688655344,0.31927700193096037
Hmox1,1.4590202076279297,0.003629162233148117,0.31927700193096037
Plgrkt,0.8063925784888841,0.0036317611733146103,0.31927700193096037
Bax,0.6937270309108463,0.0036405018785267327,0.31927700193096037
Nptxr,-0.7593493511524496,0.0036496994402785738,0.31927700193096037
Btbd19,1.3076149211659542,0.003656341944403636,0.31927700193096037
Dlc1,-0.8640631830495646,0.0036977953343201118,0.3193940575438075
Irgm1,0.822586862270267,0.00370846990253068,0.3193940575438075
Amph,-0.7488306571423706,0.0037802264552163497,0.3193940575438075
Gm7488,0.49184354906364547,0.003787172489666142,0.3193940575438075
Nalf2,-3.8496968832803105,0.0037913050100883265,0.3193940575438075
Mgarp,-0.6851304122141499,0.0038231618617981787,0.3193940575438075
Gm12191,-3.8987796011751605,0.0038238060689803756,0.3193940575438075
Eif4ebp1,1.2858093826518697,0.0038439756831495026,0.3193940575438075
Il1rapl2,0.9404058214789206,0.0038595769467696167,0.3193940575438075
Gm5831,-2.1208062020417913,0.003862334253666195,0.3193940575438075
Slc35f5,0.8456158519615524,0.0038711872424812056,0.3193940575438075
Lefty1,1.4381896959485516,0.0038724537306971305,0.3193940575438075
4933405L10Rik,-2.9964944136059475,0.0038926244617682976,0.3193940575438075
Syncrip,0.9674688811560586,0.003910217911932131,0.3193940575438075
Cfb,2.180848282795332,0.003922604160291538,0.3193940575438075
Incenp,0.6468426424959883,0.003923842872764275,0.3193940575438075
Crtc1,-0.6798416724576501,0.003924786661107046,0.3193940575438075
Ric3,-0.9268358468393227,0.003947524151234704,0.3193940575438075
Arpp19,0.647125960453895,0.003948151082141327,0.3193940575438075
Tnc,-0.6731404688860376,0.003960114482557193,0.3193940575438075
Snrpn,-0.6283041837511547,0.0039666994353815925,0.3193940575438075
Slc25a14,-0.9407885078856424,0.003977354256857681,0.3193940575438075
