gene,log2FC,pvalue,padj
Fbxo3,-0.5769524219193496,0.0011673248081828908,0.146683371945194
Crygs,8.084483308732924,0.001180049415492711,0.146683371945194
Cfap251,2.075765601342007,0.0011841851661491534,0.146683371945194
Morf4l1,-0.3032304317966741,0.0011857109566844192,0.146683371945194
Sox4,-0.7071164849205172,0.0011904933084584954,0.146683371945194
Dtnbp1,-1.22649356573098,0.0011965022532937923,0.146683371945194
Morf4l2,-0.5826731165322716,0.001199018060894378,0.146683371945194
Slc7a1,0.8583319322221179,0.0012059694761039268,0.146683371945194
Gk5,-1.2366283048298001,0.0012136344864636089,0.146683371945194
Esyt2,1.1649677965988001,0.001217343707915674,0.146683371945194
Aatf,-0.4339525237638,0.0012426928311875135,0.14823199054221653
Or7d12-ps1,2.068737429996783,0.0012434238007289268,0.14823199054221653
Uchl5,0.7878134074932905,0.0012586342817435029,0.1490170400135667
Crmp1,-0.7767160137567028,0.0012693767468041153,0.1490170400135667
Gm2033,1.326443235618823,0.001269956034382975,0.1490170400135667
Znf41-ps,-0.855647382672716,0.0012814986868558865,0.14958827380111525
Sla2,2.4755607134316424,0.0013126951804196946,0.15170523301585093
Trnt1,-0.43171405596946677,0.00131317219369423,0.15170523301585093
Hrc,-3.359907672538953,0.0013416662020714956,0.15420216882475057
Mnd1,2.917444250629185,0.0013553373603502588,0.1542245518793894
Larp1b,1.9652686637868584,0.0013556236266392876,0.1542245518793894
Sphkap,-0.7527190089149691,0.0013770448133619167,0.15454997680661597
Kmt5c,-0.6679674846195169,0.0013784517259856552,0.15454997680661597
Btbd8,-0.7274624779151271,0.0013801776972100699,0.15454997680661597
Stx1b,-1.1060885095530075,0.0013860675235645998,0.15454997680661597
Cryaa,8.149370861824437,0.0013969168270626046,0.1549886135055797
Atp6v1a,-0.7423261203276628,0.00140964771286739,0.15499722550864303
Kif1a,-0.4180075211361505,0.0014108260754847038,0.15499722550864303
Slc2a3,-0.9745453868153735,0.0014458882578348466,0.15714187399988358
Brinp1,-1.4436283046672855,0.001455552068437336,0.15714187399988358
mt-Atp6,1.141257466110094,0.0014565860878417841,0.15714187399988358
Tgm2,1.8182052035081568,0.00145981435260501,0.15714187399988358
Slc40a1,-1.1666310465865486,0.0014654639316130792,0.15714187399988358
Gucy1b1,-0.5916984567820904,0.0014724162743162393,0.15714187399988358
Gdi1,-0.6077107145854637,0.0014975236680250486,0.15725649524387936
Phf23,-0.3433713883257088,0.0015006989195239353,0.15725649524387936
Atf6b,-0.5734439568498058,0.0015018352983512126,0.15725649524387936
Slc44a1,0.6067299215251047,0.0015089780486497633,0.15725649524387936
Aven,2.3245807202168187,0.0015142291872988034,0.15725649524387936
Gm20768,1.1667496573950196,0.0015332413107257221,0.15725649524387936
Gm48082,1.076149186745214,0.0015340693309475028,0.15725649524387936
Tspyl4,-0.6934753459816658,0.001534356090768923,0.15725649524387936
1700088E04Rik,1.2802204348656536,0.0015543019618894517,0.15725649524387936
Ddx19b,-0.7934650164892911,0.001555508011139267,0.15725649524387936
Slc39a4,-0.6801308681048059,0.0015584859644355061,0.15725649524387936
S100a8,4.112101002968378,0.0015714949811825101,0.15725649524387936
Paqr9,1.7208758468862353,0.0015920219392944485,0.15725649524387936
Osgepl1,0.5194914867292901,0.0016015115296553223,0.15725649524387936
Hunk,-0.9640285444118462,0.0016016886078179617,0.15725649524387936
Rab11fip3,0.7586406501404852,0.0016054190140142495,0.15725649524387936
Gm47647,2.406275829435148,0.001607675382646049,0.15725649524387936
Cpne1,-0.6928188193284157,0.0016103162931230925,0.15725649524387936
Zfp960,0.3888582282188544,0.001628703871143625,0.15725649524387936
Npl,-0.46689908436981753,0.0016353651340343179,0.15725649524387936
S1pr3,1.43504389116824,0.0016369544934527823,0.15725649524387936
Eif4g2,-0.4872728189247084,0.0016389165352805727,0.15725649524387936
Susd2,-1.928253296593195,0.0016540685476489462,0.15725649524387936
Peli1,0.5686511674756485,0.0016640924674777595,0.15725649524387936
Gm12090,2.735565298782819,0.0016744628611020406,0.15725649524387936
Impact,-0.5969110458029014,0.001675789784041333,0.15725649524387936
Mindy2,1.5783324395483032,0.001678506159370972,0.15725649524387936
Sez6l,-1.4218406577680351,0.0016836114046088347,0.15725649524387936
