gene,log2FC,pvalue,mean_OHT,mean_SHAM,padj
Epb41l2,-0.49885899501105874,0.09785237733894685,17186.157493333332,24286.09534333333,0.8153147708875683
Pfdn1,0.7117907506387772,0.09789136283265532,2598.4256633333334,1586.110028,0.815205057238804
Arhgap35,-1.204041202120748,0.09789708040596709,201.47488163333333,465.46994986666664,0.8148185643374183
Brinp2,-2.983445985013355,0.09790419862126881,10.809076184666665,92.39479138000002,0.814444134459315
D17H6S53E,0.8987910688848659,0.09802748963544368,328.5014081,175.7234589666667,0.815036005580649
Nol8,1.0306789336608269,0.09804411482459378,1349.60486,660.0937224,0.814740860618408
Rnf150,-0.903581929833253,0.09804560239883976,469.2247780333334,878.6517571,0.8143203034517876
Osm,0.5863482195596045,0.09806812961622552,4244.7890646666665,2826.808608,0.8140748454759539
Lrrc42,-0.6935751325374402,0.098068463029664,833.7595998666667,1349.0453003333334,0.8136455125353917
Krba1,-1.044810032691715,0.09807199409551581,135.51889985666665,280.6514163,0.8132431510382003
Cdh2,-1.4945329066453352,0.09807963750757619,1006.5954737333335,2838.131069333334,0.812875298982462
Psmb3,1.0308527533553646,0.09812407037728907,10658.578615,5216.019223666667,0.812812582971598
Mrpl46,0.7473063505778605,0.09813715620290694,1675.2255303333334,997.5523166333332,0.8124904071015034
Pkp2,-2.1851079986238897,0.09816322850278637,61.50153038666667,283.23247893333337,0.8122760321477257
Rassf8,-1.3943461055585262,0.09818563696963085,140.81691582333335,371.7932484666667,0.8120315827895767
Chrnb2,-3.485597266962765,0.09819002704848083,9.948248363333333,121.63486888,0.811638452033212
Septin8,-0.9714262630315414,0.09820348724521918,756.7899919333335,1484.8580073333335,0.8113206707875376
Spint2,-1.6339446282121295,0.09820812555831027,252.89973664333334,787.0043134000001,0.810930380666639
Mrpl41,0.9589820669512867,0.09829520152578995,3117.6626026666668,1603.301631,0.8112208527189139
Slc25a19,0.5824240613706031,0.0982989668402898,1984.376226,1324.9150630000001,0.8108238262166596
Mrpl34,0.572535604728848,0.09835501125302312,1289.7695596666665,866.9572281999999,0.8108582177721542
Zmat5,0.7418128279628018,0.09835897432840912,2426.0212123333336,1450.3282863333334,0.810463430536301
Phb,0.4557039577021228,0.09836797628090983,6018.098839666666,4387.8517839999995,0.8101105570320872
Fbn1,-2.2857478421802053,0.09837902909862724,50.72188453233333,251.20459996666668,0.8097749361983373
Tln2,-0.18669358575998313,0.09840741860499991,2606.1264573333333,2966.3068983333337,0.8095822948498703
Pds5b,-1.0382517412201557,0.09841947034683168,490.4610863666667,1008.3320257333334,0.809255518669819
Ddo,-3.278075903916849,0.09842219758336546,15.018959316,154.3937236,0.8088524555339566
Ncf2,0.591115420075602,0.09850297211612521,9924.215325333333,6587.650415666667,0.8090908865723349
Nhlh2,-2.1948236713513625,0.0985054530330667,4.086828736,22.289216398000004,0.8086863111133747
Impg2,-2.4841201609114445,0.09852384054797689,102.56279400333334,578.4266150333333,0.808412678008098
Phax,0.655783287579071,0.09855698279228484,2101.022569,1333.218427,0.8082603347461722
Spag7,0.22805577231070312,0.09857191115691581,3826.5644350000002,3266.915982666667,0.8079588585703991
Flot1,0.48230624701712566,0.09872184994164322,5104.5486630000005,3653.7171613333335,0.8087637507535772
Irf2bp2,0.698450070265983,0.09885862713876636,2849.155059,1755.3621373333333,0.8094600318523085
Slc50a1,0.5768384809117718,0.09889550369836632,3237.0746066666666,2169.9067323333334,0.8093380200571539
Fgf1,-2.337620197231055,0.09891004509916167,74.29725392666667,379.6036384666666,0.8090334458110916
Lamp2,0.8172332863399707,0.09895878906936907,34022.948390000005,19308.5867,0.8090088033176297
Clec4d,3.299061023646302,0.09907413547030262,1291.1727411666668,130.28171744,0.8095283907664925
Wdr25,-1.4851250090792176,0.09907822400085337,70.16586489,198.2227390666667,0.8091388293403026
Acacb,-1.7003937021358841,0.0991216240154941,13.677251436666666,46.69954572666666,0.8090705509066257
Tnrc18,-0.5728206085814196,0.09926289010702537,274.1583650666667,408.2784759666667,0.8098007490933786
Tceal9,0.9958038087080939,0.0992993358628211,7717.366400999999,3869.424276333333,0.8096754923692
Caprin2,-1.958830693654442,0.09932446319060614,34.68186993,137.71211734333335,0.809458125199356
Cul4a,-0.7836562673447001,0.09936723177360263,955.590149,1645.7586256666666,0.8093846794440763
Rai14,1.6989851431601173,0.09937668286648708,1277.1755454,392.68150646666663,0.8090400676489894
Sntg2,-3.2256634175611456,0.09959519351673018,41.347705778333335,395.1424029666667,0.8103969129932377
Irgq,-1.0750581995825643,0.09959833740679595,165.18714175333332,349.1242436333334,0.8100008387126053
Brix1,1.0031487710529314,0.09962054565569192,3656.8706206666666,1823.947899,0.8097601399605411
Flnb,-1.1498531555383955,0.09970299196217072,235.42237536666667,523.6007013333333,0.8100090786697975
Gucy2e,-2.5842753783413825,0.09981460845096429,111.30471401,672.5074316,0.8104946206218301
Plgrkt,1.0622657978084535,0.09991614950753405,2217.553324666667,1061.4194266000002,0.8108978883448934
Cd69,1.4438165320033964,0.0999286777758727,4391.315586666667,1613.5870027333333,0.810578703847777
Rabac1,0.4386966850360357,0.09996690536229379,6500.794819333333,4796.0296069999995,0.8104682042105883
Zc3h8,1.307302629766384,0.09999135932677668,474.0304594,190.9482482,0.8102462092466803
Pdzd11,0.3962218919406387,0.1000090883011211,2312.3899976666667,1756.8191,0.8099699788781471
Eaf1,-1.2162278577483578,0.10001485604928025,363.99587063333337,847.0257074333334,0.809597211240963
Eya4,0.6857538667211586,0.10001794072896919,1400.1261439999998,870.0533457666667,0.8092031219122761
Zfp821,-1.281073050885149,0.10002744774817796,103.50002233333333,252.95560250000003,0.8088613739015881
Traf4,-2.272164866660344,0.1000427515600952,12.832975742999999,65.81983445333333,0.8085668302150197
Tnfaip1,0.5133996629240681,0.10004293962065262,4649.441325333333,3256.9579223333335,0.8081504853800626
Decr1,0.5136423494665796,0.1000562961608847,1494.9662956666668,1046.8522606666668,0.8078408911625974
Tgif1,0.685175912263185,0.10007560255467188,7915.764011333333,4922.672947999999,0.8075796301146495
Micall1,-0.8617264986004041,0.10009269625792086,94.75233478666667,173.002263,0.8073007921607642
Ube2v1,-0.3837858373294522,0.10010987425875892,8319.499536333333,10855.265345666667,0.8070229213711505
Mrps23,0.5688713410559273,0.10022743502219948,1572.7019616666666,1059.9017086000001,0.8075541426969073
Il22,3.2067982772390367,0.10027996737493368,8.232992260000001,0.0,0.807561138607722
Ids,0.8580043411198366,0.10028155458036844,723.3489365,398.6343255333333,0.8071580739679398
Rasl12,-2.74563005989358,0.10028937265542189,19.89831388,139.16134383333335,0.8068055501682447
Sec63,0.41943602690519155,0.10035273164740142,1292.45744,966.1399381000001,0.8068999734467756
Grik3,-2.3707664292184556,0.10040225892382211,5.0826411700000005,30.460382969999998,0.8068831409965365
Kank1,-2.2369011994329346,0.10044480434262222,79.34327509333333,377.72492616666676,0.8068102449535087
Surf2,0.8052844436093693,0.10049073173584396,1347.4628023333335,770.6568189,0.8067645751222274
Atp6ap1l,-2.5686939706206195,0.10058011054622157,4.541122733333333,31.87393594,0.8070676118829514
Sat1,1.112399287346256,0.10059757450963434,75625.45194333333,34978.06311333333,0.8067935798666468
Cnbp,0.4286855687277497,0.10060876029952523,35591.47583,26442.015763333333,0.806469503713784
Cys1,-1.854808520298601,0.10064888462917809,129.19236246333332,469.91064579999994,0.8063776092458651
Pde2a,-0.9018270912131349,0.10073461569947748,652.1255941999999,1219.3199416,0.8066510133189203
Acot2,1.2316124259611474,0.10082424853562334,550.4889678666667,233.84674536666668,0.8069553655198815
Col9a1,-1.2770859174645142,0.10083863413081177,916.5971071666667,2222.7870863333333,0.8066574667854242
Tshz3,-0.8606754039890396,0.10085477680599111,68.36804586666666,124.96461786666664,0.8063739213577734
Lpl,1.8840632511477509,0.10087802024835843,5431.941704666667,1470.8904678666665,0.8061474102771424
Eif3c,0.5843158768339857,0.10092570001265529,8042.569868999999,5363.783899666667,0.8061163090944378
Pnck,-0.8844327458548613,0.10096027589908982,158.55745181,293.5492203333333,0.805980629509026
Anapc13,1.2146583455784827,0.10099222268059517,1430.0301451000003,615.5952658,0.805824110628067
Vwf,-1.7706830064459465,0.1011559625982912,59.93117430333334,206.9065855,0.8067188017213723
Arhgap29,-1.8568708193449899,0.1012447273004548,62.31993114666667,228.35818786666664,0.8070149578956701
Rasd1,-2.4845359723503098,0.10125430643110976,127.11268322333335,715.9881538,0.8066799509809769
Sf3b5,1.4491975250525586,0.10132465306996932,3708.076746666667,1357.3569056666668,0.8068291656325474
Rps10,1.2632304368059386,0.10137807692563872,4451.532144666667,1853.9696596666665,0.8068435440044088
Wdr47,-1.6399556204849675,0.10138834819665797,324.0652064,1012.0860150666667,0.8065146415582497
Rpl37,1.5059292318221338,0.10142466191462533,4430.9729296666665,1559.5124179000002,0.8063931283761488
Lrfn4,-2.7037477257524434,0.1014513832219966,1.9305124486666667,18.092057635,0.8061955115114534
Slc17a5,1.415060224762804,0.10148074511428594,1994.4386036666667,747.2776893333333,0.8060190685372985
Gyg,1.1871866926897616,0.10148164160416631,4952.766119666667,2174.488007666667,0.805616830835309
Ube2e1,0.4380346711329093,0.10153171160241871,2070.472640666667,1528.0357036666667,0.8056051695722877
Hs1bp3,0.37886188543151067,0.10155062032570447,746.4053051,573.7875920333333,0.8053463958960358
Fcgr3,1.0203821236127177,0.10166689475998321,159912.01633333333,78833.83970666667,0.8058596511122198
Psmb1,1.0424199527816154,0.10171047624771329,10528.917225666666,5111.405382333333,0.8057964795884472
Lif,1.1975450949386013,0.10174467151632746,86.46478789333334,37.13609779,0.8056590478580115
Aim2,0.5306392482194624,0.10180915977887947,2683.285094333333,1857.1908156666666,0.8057615070904632
Pmel,-1.3971732497670033,0.10185814843234556,27.583111469999995,74.28363151333333,0.8057412541224663
Cd300a,1.0153570160202727,0.10194746096556516,6351.599461333334,3141.6683756666666,0.806039839328654
Ppp6r2,-0.6760151185785407,0.1020802396870655,183.54105363333335,293.8450385,0.8066816109952077
Arl5a,0.8024519993234256,0.10208227784459797,878.5078362999999,503.28678959999996,0.806290088422896
Mir511,2.494184506484542,0.10212527138081709,6.3663969830000005,0.30746709733333333,0.8062222812896727
Ahsa1,0.6505053395061521,0.10213746103738376,6362.2489786666665,4052.7531293333336,0.805911485853279
Txn1,1.5352841616970676,0.10214325828570364,4068.7887056666673,1403.1234021333332,0.8055505904459301
Brd3os,-1.554862803641028,0.10215700655834052,99.54564983,294.40893596666666,0.8052527329871007
Tmem200b,-4.63259537621176,0.10217521695721937,0.9211502056666667,46.65533069966667,0.8049903307753508
Tead1,-1.0288899912392924,0.10221363481578577,106.91121718666666,219.1878449,0.80488731778617
Acss2,-1.5711329419913087,0.10229678784188649,204.12388951666665,608.5009482666666,0.805136500884455
Xlr,0.8504415796080715,0.10232754545584183,2324.4282763333335,1288.7172957999999,0.8049732576850848
Myh11,-3.306844576402321,0.10250886121270765,19.34415432333333,200.32562225333334,0.8059939686196345
Mpdu1,0.4147141933678205,0.10255549293939614,2561.640963,1921.4114836666668,0.8059552087157873
Noa1,-1.0915301878787322,0.10256156781238937,178.09853250666666,380.6588655666667,0.8055979228519892
Grm1,-4.79919932078873,0.10259050865385218,4.206604342,143.96311977,0.8054205126912924
F3,-1.835817853873111,0.10268723286415161,333.5653628,1193.3104092333333,0.805775169126282
Nrip3,-1.8500588295031555,0.10269875939965424,14.665795166666667,55.477523530000006,0.8054612685278452
Ufl1,0.36820941710911836,0.10270721214309783,3111.6222679999996,2410.4837563333335,0.8051235872661796
Sod1,1.5561746403711383,0.10276836290437515,1793.6472552666667,609.2725752333334,0.8051991381244551
Lclat1,0.3599362105906213,0.1027847954341769,605.0938409666667,471.2677339,0.8049244175509114
Pin1,0.5868726828537718,0.10278663385717055,6021.840563000001,4008.9142493333334,0.8045357405214987
Nop14,0.9462155268938279,0.10289791546281837,1362.1521814999999,706.4652082333333,0.8050036619616187
Fgr,0.9761546152248973,0.10292683199411067,1447.1048423333334,735.1192690333334,0.8048270689844641
Xpo1,0.3705560783639407,0.10294615741458944,2322.3860846666666,1796.1026693333333,0.8045756932737238
Actr2,1.156132220048783,0.10296587521815624,29322.650046666666,13156.929366999999,0.8043276339505249
Rimbp2,-2.3041855116036043,0.10299169196322654,2.1951485600000002,14.780472773333335,0.8041274410974996
Serpinb12,3.9919020396412637,0.10300162343984257,14.910442328,0.0,0.8038034827699346
Ndufa9,0.5204387207688114,0.10310663967328011,6598.061810666667,4599.600585666667,0.8042214993677852
Elovl1,0.4928452797605998,0.10312092986845979,6935.0401053333335,4927.904269,0.803931797892217
Fyttd1,-0.4142104760413968,0.10314611039073045,1459.7465,1945.545825,0.8037272440266737
Nat8f4,-1.961870865420547,0.10318146521919801,156.37127051333334,612.0662793333333,0.8036021339518107
Naga,0.4546163965254854,0.10324209714653045,5198.274608000001,3792.9323626666664,0.8036739145903473
Spef1,-2.257493344512565,0.10326341923724844,20.471988358,101.67045217666667,0.8034397740654208
Ackr3,-2.2822292477457213,0.10327449363722332,22.159157241333332,111.65285741333334,0.8031261741509641
Adgra2,-1.212106319972633,0.10332016451885284,76.96380178333332,179.62313210000002,0.8030817959195369
Aurkaip1,0.8351640403899477,0.10332659916243228,4453.899802666666,2496.057328,0.8027326399145025
Rhbdl3,-2.7093340340962557,0.10333570741755087,10.152759652999999,71.94124227666667,0.8024045914772666
Zfas1,1.4745092662378225,0.1033435089098457,975.5056883666666,350.4012155666667,0.8020667267973178
Rpap2,0.8218043000755376,0.10334820823996202,869.2163388666667,491.3109418666666,0.8017051330019088
Eif2ak2,0.7388936715728331,0.10338764318697576,1700.984552,1018.8268811666667,0.8016132195712391
Vkorc1,0.8145567510774222,0.10342112039996049,5300.217868333333,3013.183151333333,0.8014752270559159
M6pr,0.6886320396286318,0.10344907746996683,16605.727793333335,10302.509293333334,0.8012946134455161
Dstyk,-1.2144062539559888,0.1034688728800589,396.4557293333333,921.2771972333334,0.8010509915741459
Leprot,0.4590226125782559,0.10351534233674188,10741.312056666668,7813.805781,0.8010140178542636
Pcdhb5,-1.7290999936755052,0.10351781469056694,45.32965192,152.59249699999998,0.8006367943732072
Gpr4,-2.8997507235138626,0.10361777088471807,26.916839916333334,207.34265963333334,0.8010135394159388
Mpc1,0.8194167886090024,0.1036319114610834,4681.6945043333335,2652.547055,0.8007268453031116
Cpsf4,1.2204341537378713,0.10367247611868534,1245.9595429,534.1371177333334,0.8006445030687601
Nrtn,-2.967702117550754,0.10372685253087958,13.278618314666666,110.70009438666666,0.8006688552642859
Irx5,-2.030758742903964,0.10376743384182334,54.492406206666665,225.75290113333335,0.8005867514222808
Dnajc19,1.0650059749494851,0.10377780678879832,3931.887365,1878.8048453333333,0.8002717799288143
Ndufa7,1.344066327163495,0.10383853441837464,7022.4431970000005,2765.5963123333336,0.80034523249192
Slc35d2,0.9525453794965488,0.10387685672839618,859.8502193333334,443.81852226666666,0.8002460066641501
Scimp,1.3245833366029076,0.10392123230962964,1802.227836,718.9648382,0.8001934887841483
Foxp1,0.9820892620868427,0.10406333406543508,2282.528227666667,1155.0272146666669,0.8008931436616522
Ndufaf8,0.923673237793307,0.10409338608992182,1411.3229892666666,743.5273870666666,0.8007301761671102
Asb10,1.4292871856561227,0.10418739305211037,579.5176432333334,214.55450713333335,0.8010590953258914
Atl3,0.6303481692023402,0.10427161762971378,2282.0249479999998,1473.8808973333335,0.8013125148328692
Cmtm5,-2.217565270951957,0.1043228338999423,144.7346289666667,676.8231907333334,0.8013121457936109
Carnmt1,-1.2176012999147197,0.10439234405483717,205.7618368,479.8447688333333,0.8014522249121611
Kctd11,-1.0573702093539736,0.1043964941079098,188.94727056666667,394.30581863333333,0.8010906231716927
Guca1b,-3.093266153064501,0.10443936119514591,1952.244008,16668.493242,0.8010263272037909
Krtcap2,1.1368254308194745,0.10445874613839018,4482.060975666666,2037.7129960000002,0.800782079886796
Apbb2,0.8782727732666754,0.10450538005637466,1826.5572596666668,993.2246894333333,0.8007468606182315
Clns1a,0.35474956308453237,0.1045302240710929,3149.2716246666664,2462.529357,0.8005447978712656
Sema3e,-1.4528383520856927,0.10455399910649352,125.55891889333334,345.4500905,0.8003347502613125
Rgs8,-2.766606666520706,0.10467109407380366,24.13893102,170.0717898,0.8008388993967818
Eef1akmt1,1.0048757244534368,0.1046897743212986,1719.9373826666663,856.5655644,0.8005899522584239
Psmg4,1.7944475673340272,0.10470733793696183,1228.5783740666666,353.46525586666667,0.800332713590538
D8Ertd738e,1.3227953008914806,0.10474460236324089,10832.259517333334,4329.699834666667,0.8002262363342221
Psmd13,0.5107269923714501,0.1047708403159699,4300.031885,3017.759521,0.8000356643766122
Reck,-2.061988368867793,0.10481290940480228,102.22495724333334,430.02758130000007,0.7999661068879221
AA386476,1.6786245262917074,0.10487164956270235,125.28681686,38.449516323333334,0.8000237941994146
Fcgr1,0.8074279956018411,0.10490616023508972,14447.896623666666,8255.094168666667,0.7998966783583841
Ccdc14,-1.7475865819492742,0.10498387696867077,93.43397355666667,316.10584366666666,0.8000989667953646
Gnb5,-1.9338367411950232,0.10498797037449406,679.9376288,2600.6579636666665,0.7997402363176007
Zfp609,-0.8453559654147967,0.10499067492962068,165.89939626666668,298.8694812,0.7993712809668295
Prph2,-3.1054368048770558,0.10500989944560331,3585.070869333333,30862.736030999997,0.7991284022561954
Gale,-1.3694907115102122,0.10525563906257102,99.86966028,259.62636153333335,0.8006087076335998
Erh,0.7998514743402835,0.10527687679774077,6372.848411333333,3660.1914933333333,0.8003807690785437
Ttbk2,-1.0941042407130865,0.10530508848910605,212.33499676666668,454.42860049999996,0.8002060467541161
Calcoco1,-0.6253222101438274,0.10530760037379942,1245.4039577333333,1921.647030666667,0.7998362980771909
Calm1,1.0535856955594243,0.10531024623444056,50414.13882,24287.465066666668,0.799467925638922
Pnma8a,-1.3901579330001834,0.10531896497978308,96.01013654333333,253.27071976666664,0.7991459910674705
Xpo7,-1.2342114282439294,0.10532200176262572,548.0930194333333,1290.7562856666666,0.7987812758620101
Sema6a,-1.5856671333952572,0.10533514104087328,108.21342118000001,326.8003267666666,0.7984934964160476
Arhgef10,-2.609620383459948,0.10535835443374947,88.02155441999999,542.3368818,0.7982823258138332
Rhot2,-1.5002327865809693,0.10536135661477529,311.75553783333334,883.7489941,0.7979182971150933
Slc66a3,1.7827674089884888,0.10539785603968546,999.8224632666667,289.8644063666667,0.7978081780902292
Arsa,-1.1234271546771517,0.10540201345347641,249.35343890000001,544.429763,0.797453471583393
Wfdc1,-1.135538233376452,0.10549245925382232,232.3273306333333,511.62134056666656,0.7977516355087066
Gpr89,0.7500100773898808,0.10549514471824256,1221.6965691,726.0146514333334,0.79738617364161
Crb3,-3.7595570390921145,0.10569687579846539,0.0,12.543765920666667,0.7985248262957044
Rs1,-2.906608769705115,0.10571627213711475,1017.7148905333333,7637.869304333333,0.7982855312923868
Mgmt,1.311948578542366,0.10573590784964948,766.6376252,308.18639693333336,0.7980482740694694
Ifi27l2a,1.5006588022231842,0.10578534640555431,5309.932008666667,1875.8407696333334,0.7980360760932527
Frs3,-1.6885053729594701,0.1057949474018899,8.575095352,29.862696823333334,0.7977235035402512
Car11,-1.7036440397214556,0.10580716071611386,103.14045861333334,338.2090603,0.7974309205176353
Hk1,-1.4540864741367021,0.1058414784705697,1383.5294031,3792.3754416666666,0.7973051325173374
Tra2b,0.5127936027380419,0.10586015344356543,9785.564916666668,6858.050892333333,0.7970616852005642
Pard3,-1.195082549899055,0.10598220981987082,106.56164781,245.27092503333336,0.7975964957604241
Nt5dc2,-1.6716058358346626,0.1059957727376336,583.8420847333333,1862.1255176666666,0.7973146889614777
Smc1a,0.6620739155458129,0.10607224835120821,4416.175384666666,2790.518661,0.7975061635294544
Reep1,-3.024196118535646,0.10607412115546934,23.044635526666667,194.61040073333334,0.7971368210486256
Dach1,-1.4226344818895553,0.10609868422044455,192.47942598333336,517.6691797,0.7969382667226184
Mxra7,-1.4716943469749937,0.1061780866396127,2255.2101499,6256.540822666667,0.7971516197232402
Rpl6l,1.2414900108577192,0.10618084387854974,205.48064920000002,86.32802220666667,0.7967896162580946
Phtf1os,-1.926794400068519,0.10621221400148169,9.628267376666667,39.40967721333333,0.7966425705648561
Zfp691,1.4845279345957878,0.10623203192674498,483.7111081666667,172.21900311666664,0.796409060454173
Mrps33,0.8558479320140759,0.10626496832222304,3674.280114333333,2029.7410389999998,0.7962740747098123
Sult4a1,-1.5129798896925801,0.10626732054447993,63.40498275666667,182.81112703333335,0.7959101520990732
Snrpd2,1.6459249293415206,0.10627657316785154,3670.29829,1172.132044,0.7955982352426664
Ifi203,1.3476637052418432,0.10631716349325104,2026.818704,795.7864229333333,0.7955211022321719
Zbtb45,-1.4135285292078013,0.1063196988470284,322.19110559999996,859.9419849333334,0.7951594319033018
Fut9,-6.966207956941879,0.10635861185358537,0.0,124.03671379633333,0.7950700439423208
Stx7,0.3738600687189193,0.10642418942557329,15265.605303333332,11780.467316666667,0.7951799736668911
H2ac20,2.1721909442096714,0.10650184118372866,29.611198506666664,5.791812738,0.7953799711146023
Grm7,-2.0887576091253672,0.10656991301274092,42.89862606333333,185.73667516333333,0.7955082666199395
Apbb1,-1.4954025821247714,0.10657051829742675,492.52121056666664,1390.4475977333332,0.7951330651585096
Cry2,-1.4537496891874189,0.10662064990866577,327.8162131,899.6903007666666,0.7951275661843294
Tnfrsf11a,0.9610286924514247,0.10662457824661134,1883.7925750000002,967.2000463999999,0.7947776740928859
Abhd4,-1.3096329695535747,0.10665627893770432,2148.824956466667,5327.953213333333,0.7946350314944024
Lmo4,0.36311175504003557,0.10670711569960699,1164.5606846666667,905.20689,0.7946350288235144
Mrps18b,0.5986956796339822,0.10677788542685764,1324.8096902,874.4993562,0.7947833938605771
Kdm8,-1.3742274722311059,0.10678714933417933,58.568134363333336,153.41791653333334,0.7944740272453865
Ccdc12,0.6953915608460242,0.10679723266103688,5337.373110666667,3295.6679486666667,0.7941710483942281
Sarnp,0.8146631259053522,0.10684280946211192,5143.567937666667,2923.8989696666667,0.7941321705669384
Alyref2,1.4030145407362418,0.10686008850369391,558.8398397666667,210.69682263333334,0.7938831004758743
Preb,0.8483097169155505,0.10686737641890914,3646.8058763333333,2025.1194619999999,0.7935600763914341
Use1,0.9137851883668409,0.10693015076346546,7345.021081666667,3898.199167,0.7936491864120269
Lbr,-0.309181933947301,0.10699505707412015,1326.1779436666668,1643.380022,0.793754028061496
Riok1,0.7690802933523009,0.10699598162124846,1295.6739994666666,759.8771907666666,0.7933843400008229
Mblac1,-1.2314065377643284,0.10705350810815223,105.13271542666666,248.19514716666666,0.7934345117299798
Lat2,0.5875379544648247,0.10711530800466666,23077.23861333333,15357.051213333332,0.7935162935644288
Igdcc4,-1.7108976271590048,0.10716296847403858,48.099897203333335,159.73560460666667,0.793493301855849
Myh7b,-3.86320426113858,0.10723915070978658,0.9211502056666667,26.957715657666668,0.7936814227010768
Bola1,1.952458746564079,0.10724391771778075,1974.241127,509.35393956666667,0.7933410685502276
Atp6v0e,1.2250064313432127,0.10725601566814377,16001.01644,6844.592316666666,0.7930552416786922
Tox2,-1.5579111143378854,0.10729849632379511,342.3418882,1009.8920176,0.7929942298048422
Arxes1,-2.846240201208434,0.10732970564095698,37.62083593566667,276.73163135,0.7928500136454624
Efnb1,-1.037702885501256,0.10736415421686012,325.3458021666667,668.9736554333333,0.7927298509984604
Cd5l,3.5161175060968772,0.10740422654848249,656.3098006,56.453073966666665,0.7926513055615343
Mapk7,-0.8831677021715629,0.10741361373556067,243.76747953333333,450.45418709999996,0.7923464824448083
Aqp9,-2.396345146781945,0.10749171247248432,20.657340328333333,113.01891142333335,0.792548564932737
Borcs6,-1.4782836382447782,0.10756268321498695,427.67757756666674,1193.3688965666668,0.7926979261355308
Uqcc6,0.7614126974356646,0.10760378191625379,333.12623936666665,196.107215,0.7926271042096904
Slirp,1.1790545534951713,0.10769206198129753,649.2651226666667,286.1836255,0.7929037309607451
Ablim2,-1.8332305419760335,0.10771107087227332,131.00084731,469.3640282333334,0.7926703148797101
Jaml,-1.7785750536449978,0.10773865176876792,24.132452346666668,85.22621218,0.7925001721400523
Apex1,0.9922967608545652,0.10777605946629937,5089.212334333333,2557.732052,0.7924024390958258
Lbp,2.572398106705695,0.10782916785176752,58.21710338666666,8.955845974666666,0.7924201799205352
Dennd11,-1.6690095221424082,0.10787172100646107,33.27091177566667,107.98019688666666,0.7923603717349592
Thg1l,2.2100506342435344,0.10789091733456051,252.33076409,53.7515477,0.7921291352073815
Gpr180,-1.6640532771008574,0.1079286739429291,473.4553614666667,1502.5757386666667,0.7920343203764905
Sdsl,-0.8583307793675208,0.10797292537218707,125.22740282,227.84264423333332,0.7919872343935506
Nucks1,0.40527983006137575,0.10806766628100838,2467.508207,1862.9454146666667,0.792310361931727
Eif4e2,0.5011635709198865,0.10809728776379646,3681.134930666667,2600.563504,0.7921559798574319
Zcchc4,0.8185750809764034,0.10812937931149993,494.8342796,280.1388703333334,0.7920198350600073
Bcam,-2.875065254675202,0.10815749804321136,53.612813975333346,399.6594916666667,0.7918547315753801
Ddr1,-1.3840468359570857,0.10816408227884655,571.1015485333334,1492.1819668666667,0.7915321957400049
Slbp,0.40970997124725983,0.10816586436221629,7317.3086656666665,5508.037542666668,0.7911748366147884
Tbca,1.35944491661803,0.10819219798956803,4270.955062666667,1663.918497,0.7909973090621786
Myb,-1.691178195362407,0.10822378032404249,78.09005574666666,254.39785559999999,0.7908583030598916
Oser1,0.8767844762904153,0.10836169502859341,3970.4499696666667,2161.7716533333332,0.791496100463525
Gdpd3,1.4046616236709364,0.10837224198831037,193.05562953333333,72.29611631333334,0.7912034164032131
Trappc4,0.49749004111279604,0.10839224262227504,4275.003053,3027.855689,0.7909799927305234
Ndufb10,0.9567702598777297,0.10839507662134817,9759.168712,5027.526899333334,0.7906315644742387
Eapp,0.6782742960717563,0.10842722951998154,2240.962657666667,1400.030101333333,0.7904972129789326
Cfap69,-1.7031186853876161,0.1084887839954426,6.932210285,24.82759867333333,0.7905772413206356
Hypk,1.31909865621539,0.10853566044771344,6097.911701,2443.353892,0.7905502835313182
Apoa2,-2.2671188947934025,0.10861544092131613,4.5077815333333335,25.51230557366667,0.7907629050028376
Rad17,0.6929718571019571,0.10861807864656893,1231.3191868333333,761.2859149666666,0.790413960579385
Psmd8,0.8725406308470075,0.10866512659923229,9975.672348666667,5448.100365666666,0.790388363830898
Cfap97d2,-2.021028727715936,0.10870431969034192,3.7978977596666668,18.473376396666666,0.7903056842231323
Snord104,1.2501229107839167,0.10874601322664543,9.300504128999998,3.3304595483333337,0.7902412518575986
Lamtor2,1.4964927851036236,0.10889524087272574,7044.090781999999,2495.8783123333337,0.7909579507814015
Ptgr2,-0.3998256219581602,0.10890208417062149,1528.1572896666667,2016.4912723333334,0.7906402590204293
Jchain,-2.6887275571281513,0.10898880991061016,3.018329269666667,24.907956885999997,0.7909025476846553
Adora1,-1.9019820237478249,0.10899917439507024,458.8761973666667,1717.6782143333332,0.790610716923129
Klf15,-2.3672889806891613,0.10905432212429356,79.50401613666666,414.37708890000005,0.7906438354011284
Snx13,-0.2612820812588374,0.10910610948471565,1636.6605113333335,1961.8071026666667,0.7906525717921141
Sec11a,0.748621713377826,0.10918743442566986,5295.821011,3151.5189546666666,0.7908752490767589
Cnnm2,-1.6398589758933793,0.10922129980874118,106.98979020333333,335.5343799666667,0.7907541164013123
Igf1,2.082393865016416,0.10923757605390873,6908.319125999999,1630.4442443333335,0.7905058107864108
Ndufa5,1.5964908273592726,0.10925666026858598,3621.4063810000002,1196.8585672666668,0.7902780456539876
Zfp607b,-1.3725834096584728,0.10926871227454608,68.41691206666667,178.74386189999998,0.7899996491967761
